Adjusted date,Position,Seniority,Location,Studio,Client,Project,Team Name,Engagement,Year,Month,Day
17Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.56,2023,4,17
17Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.21,2023,4,17
17Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,4.1,2023,4,17
17Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3,2023,4,17
17Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.2,2023,4,17
18Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.77,2023,4,18
18Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.46,2023,4,18
18Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.55,2023,4,18
18Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.95,2023,4,18
18Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.98,2023,4,18
19Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.89,2023,4,19
19Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.32,2023,4,19
19Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.5,2023,4,19
19Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.4,2023,4,19
19Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.85,2023,4,19
20Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.06,2023,4,20
20Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.46,2023,4,20
20Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.45,2023,4,20
20Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.85,2023,4,20
20Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.62,2023,4,20
21Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.22,2023,4,21
21Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.41,2023,4,21
21Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.4,2023,4,21
21Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.8,2023,4,21
21Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.42,2023,4,21
22Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.18,2023,4,22
22Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.44,2023,4,22
22Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.35,2023,4,22
22Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.75,2023,4,22
22Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.17,2023,4,22
23Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.7,2023,4,23
23Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.45,2023,4,23
23Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.3,2023,4,23
23Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.7,2023,4,23
23Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.42,2023,4,23
24Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.85,2023,4,24
24Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.34,2023,4,24
24Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.75,2023,4,24
24Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.65,2023,4,24
24Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.39,2023,4,24
25Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.44,2023,4,25
25Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.49,2023,4,25
25Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.2,2023,4,25
25Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.6,2023,4,25
25Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.28,2023,4,25
26Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.37,2023,4,26
26Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.65,2023,4,26
26Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.15,2023,4,26
26Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.05,2023,4,26
26Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.21,2023,4,26
27Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.76,2023,4,27
27Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.36,2023,4,27
27Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.1,2023,4,27
27Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,4,27
27Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.78,2023,4,27
28Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.93,2023,4,28
28Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.24,2023,4,28
28Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.05,2023,4,28
28Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.45,2023,4,28
28Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.38,2023,4,28
29Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.24,2023,4,29
29Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.16,2023,4,29
29Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3,2023,4,29
29Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.4,2023,4,29
29Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.57,2023,4,29
30Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.42,2023,4,30
30Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,4,30
30Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.95,2023,4,30
30Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.35,2023,4,30
30Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.87,2023,4,30
1May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.97,2023,5,1
01May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.26,2023,5,1
1May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.4,2023,5,1
1May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.3,2023,5,1
1May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.32,2023,5,1
2May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.83,2023,5,2
02May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,2
2May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.85,2023,5,2
2May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.25,2023,5,2
2May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.09,2023,5,2
3May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.86,2023,5,3
03May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,3
3May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.8,2023,5,3
3May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.7,2023,5,3
3May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.17,2023,5,3
4May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.39,2023,5,4
04May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,4
4May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.75,2023,5,4
4May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.15,2023,5,4
4May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.15,2023,5,4
5May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.7,2023,5,5
05May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,5
5May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.7,2023,5,5
5May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.1,2023,5,5
5May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.89,2023,5,5
6May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.67,2023,5,6
06May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.21,2023,5,6
6May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.65,2023,5,6
6May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.05,2023,5,6
6May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.79,2023,5,6
7May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.99,2023,5,7
07May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.6,2023,5,7
7May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.6,2023,5,7
7May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,7
7May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.83,2023,5,7
8May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.93,2023,5,8
08May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.68,2023,5,8
8May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.05,2023,5,8
8May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,8
8May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.48,2023,5,8
9May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.22,2023,5,9
09May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.88,2023,5,9
9May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,5,9
9May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,9
9May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.84,2023,5,9
10May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.49,2023,5,10
10May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.34,2023,5,10
10May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.45,2023,5,10
10May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.35,2023,5,10
10May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.89,2023,5,10
11May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.87,2023,5,11
11May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.72,2023,5,11
11May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.4,2023,5,11
11May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,11
11May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.33,2023,5,11
12May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.8,2023,5,12
12May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.75,2023,5,12
12May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.35,2023,5,12
12May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,12
12May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.6,2023,5,12
13May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.85,2023,5,13
13May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.05,2023,5,13
13May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.3,2023,5,13
13May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,13
13May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.34,2023,5,13
14May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.65,2023,5,14
14May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.06,2023,5,14
14May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.25,2023,5,14
14May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,14
14May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.89,2023,5,14
15May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.91,2023,5,15
15May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.36,2023,5,15
15May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.7,2023,5,15
15May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,15
15May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.95,2023,5,15
16May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.56,2023,5,16
16May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.87,2023,5,16
16May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.15,2023,5,16
16May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,16
16May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.65,2023,5,16
17May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,17
17May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.1,2023,5,17
17May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.1,2023,5,17
17May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,17
17May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.16,2023,5,17
18May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,18
18May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.95,2023,5,18
18May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.05,2023,5,18
18May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,18
18May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.43,2023,5,18
19May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,19
19May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.72,2023,5,19
19May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,19
19May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,19
19May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.99,2023,5,19
20May23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,20
20May23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.87,2023,5,20
20May23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,20
20May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,5,20
20May23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.02,2023,5,20
21May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,21
22May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,22
23May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,23
24May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,24
25May23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,5,25
